what,kind,bundleId,bundleVersion,description,time
java.vm.info,sysinfo,,,"mixed mode",1496375474311
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1496375474311
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1496375474311
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1496375474311
java.vm.specification.version,sysinfo,,,"1.0",1496375474311
java.vm.vendor,sysinfo,,,"Apple Inc.",1496375474311
java.vm.version,sysinfo,,,"20.65-b04-468",1496375474311
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1496375474632
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1496375474897
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1496375475011
started,bundle,org.eclipse.cdt.make.core,7.0.1.201102110609,"org.eclipse.cdt.make.core",1496375475043
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1496375475251
started,bundle,org.eclipse.cdt.managedbuilder.core,7.0.2.201102110609,"org.eclipse.cdt.managedbuilder.core",1496375475346
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1496375475369
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1496375475396
started,bundle,org.eclipse.cdt.core,5.2.1.201102110609,"org.eclipse.cdt.core",1496375475702
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1496375475886
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1496375475887
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1496375476766
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1496375477007
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1496375477071
started,bundle,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui",1496375477166
started,bundle,org.eclipse.cdt.make.ui,7.0.0.201102110609,"org.eclipse.cdt.make.ui",1496375477212
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1496375550873
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1496375550970
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1496375551052
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1496375574201
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1496375574361
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1496375574498
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1496375579122
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1496375579224
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1496375588568
opened,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1496375596909
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1496375633607
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1496375645175
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1496375705724
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1496375716410
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1496375756079
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1496375772345
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1496375778284
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1496375781067
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1496375803107
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1496375808963
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1496375835861
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1496375846139
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1496375849599
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1496375932148
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1496375952605
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1496375962497
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1496375971973
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1496375973881
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1496376058929
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1496376128918
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1496376143102
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1496376151777
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1496376169565
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1496376212121
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1496376275235
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1496376368888
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1496376401435
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1496376401539
error,log,,,"Unhandled event loop exception",1496376401714
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1496376437424
