what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495608964419
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495609033486
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495609060637
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495609068014
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1495609070179
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495609071888
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495609118002
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495609120163
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495609170229
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1495609201041
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495609208126
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495609289386
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495609334531
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495610130192
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495610134218
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1495615341972
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495615342033
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495615345973
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495683718365
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1495683721568
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495683724886
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495683727978
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.cleanAction",1495683728012
error,log,,,"Unhandled event loop exception",1495683734744
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1495683737859
started,bundle,org.eclipse.cdt.debug.core,7.0.0.201102110609,"org.eclipse.cdt.debug.core",1495683737875
started,bundle,org.eclipse.cdt.debug.ui,7.0.0.201102110609,"org.eclipse.cdt.debug.ui",1495683737882
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495683739246
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495683739318
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495683741090
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1495683741122
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495683754939
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495683755040
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495683757006
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1495683757041
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1495683772455
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495683869271
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495683877372
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1495683877406
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495683879675
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495683894579
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495683901467
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495683901547
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495683908008
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.rename.element",1495683908041
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495683912911
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495683913026
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1495683921230
started,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1495683921293
started,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1495683921402
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495683937853
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.rename.element",1495683937888
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1495683950448
opened,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1495683956843
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495683975369
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495683985866
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495683991730
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495684141539
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1495684269625
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1495684273537
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495684325674
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495684333003
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495684383264
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495684392686
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1495684399906
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1495684404412
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1495684472467
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1495684476251
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1495684721788
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1495684721965
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1495684722129
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1495684726185
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1495684731431
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1495684733573
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1495684738384
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495684917023
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495684934573
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1495685094804
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1495685095147
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1495685095463
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1495685095926
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1495685096561
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1495685097503
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1495685098044
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1495685098761
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1495685219625
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1495685222663
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1495685431536
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1495685435426
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1495685440075
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1495685444020
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1495685448401
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1495685475426
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1495685475801
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1495685476330
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1495685564173
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1495685567688
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1495685571288
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1495685574363
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1495685578324
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1495685591695
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495685841982
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495685870687
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1495685894158
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495685897537
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495685936341
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1495685963607
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1495685964584
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1495685968938
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1495685975582
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495686005665
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495686007508
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495686010484
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495686269224
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1495686398162
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495686404178
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495686413393
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1495686413559
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1495686413650
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1495686419707
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1495686424228
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1495686425347
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1495686426475
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1495686432239
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1495686447567
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1495686448789
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1495686449769
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1495686452110
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1495686480169
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1495686481631
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1495686482689
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1495686484457
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1495686539155
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1495686540398
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1495686542911
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1495686546209
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1495686572330
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1495686589644
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1495686624410
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1495686634266
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1495686646289
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1495686719284
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1495686724796
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1495686758745
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1495686759846
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1495686761224
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1495686790568
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495686801817
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495686953559
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1495686954839
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1495686960062
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495686968616
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495694588822
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495694590027
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495694591754
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1495694592869
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495694594952
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495694688205
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1495694689789
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1495694702728
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495694734421
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495694744865
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495694851339
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495694952313
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495694955886
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495694957155
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495694972045
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495694973337
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1495694980912
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495694983306
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495695094013
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1495695133543
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495695134993
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495695170871
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1495695189730
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495695191382
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495695250971
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1495695286452
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495695288645
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495695325157
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1495695331649
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495695333891
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495695385130
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1495695388216
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495695390220
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495695599925
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495695606734
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495696644708
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1495696646520
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1495696650232
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1495696652375
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495696654205
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495696655629
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1495696655857
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201102110609,"org.eclipse.cdt.debug.mi.ui",1495696656249
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201102110609,"org.eclipse.cdt.debug.mi.core",1495696656250
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.1.201102110609,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1495696656251
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.2.0.201102110609,"org.eclipse.cdt.debug.ui.memory.search",1495696656251
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201102110609,"org.eclipse.cdt.dsf.gdb.ui",1495696656252
stopped,bundle,org.eclipse.cdt.dsf.ui,2.1.2.201102110609,"org.eclipse.cdt.dsf.ui",1495696656253
stopped,bundle,org.eclipse.cdt.gdb.ui,7.0.0.201102110609,"org.eclipse.cdt.gdb.ui",1495696656254
stopped,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201102110609,"org.eclipse.cdt.dsf.gdb",1495696656254
stopped,bundle,org.eclipse.cdt.launch,6.1.0.201102110609,"org.eclipse.cdt.launch",1495696656255
stopped,bundle,org.eclipse.cdt.debug.ui,7.0.0.201102110609,"org.eclipse.cdt.debug.ui",1495696656255
